id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Woche,Monat,Wochentag,Feiertag,Jahreszeit
1707314,2017-07-31,4,87.2264793728435,2.0,22.75,9.0,21,0,31,7,1,0,3
1708014,2017-08-01,4,88.2080059991747,6.0,21.375,7.0,21,0,31,8,2,0,3
1708024,2017-08-02,4,131.702253696054,5.0,21.375,8.0,61,0,31,8,3,0,3
1708034,2017-08-03,4,55.4231226495198,7.0,20.125,10.0,95,0,31,8,4,0,3
1708044,2017-08-04,4,109.238985280319,6.0,19.625,18.0,21,0,31,8,5,0,3
1708054,2017-08-05,4,85.1293179346948,4.0,20.125,12.0,21,0,31,8,6,0,3
1708064,2017-08-06,4,127.390987922708,3.0,18.5,13.0,21,0,31,8,7,0,3
1708074,2017-08-07,4,125.232220841053,2.0,22.4875,8.0,61,0,32,8,1,0,3
1708084,2017-08-08,4,67.058818368455,6.0,23.0625,8.0,21,0,32,8,2,0,3
1708094,2017-08-09,4,76.5695591163478,1.0,21.125,11.0,0,0,32,8,3,0,3
1708104,2017-08-10,4,62.3945970040157,6.0,19.6,9.0,61,0,32,8,4,0,3
1708114,2017-08-11,4,192.905985979155,7.0,16.375,8.0,61,0,32,8,5,0,3
1708124,2017-08-12,4,88.4596063385422,7.0,15.5625,8.0,61,0,32,8,6,0,3
1708134,2017-08-13,4,171.364541630665,4.0,17.825,11.0,21,0,32,8,7,0,3
1708144,2017-08-14,4,69.9011710580554,1.0,18.6375,12.0,0,0,33,8,1,0,3
1708154,2017-08-15,4,84.1907304228019,2.0,25.0625,9.0,0,0,33,8,2,0,3
1708164,2017-08-16,4,110.847258810596,3.0,20.8625,8.0,0,0,33,8,3,0,3
1708174,2017-08-17,4,94.0098247173751,5.0,21.8,10.0,63,0,33,8,4,0,3
1708184,2017-08-18,4,115.429769462369,6.0,19.6625,7.0,0,0,33,8,5,0,3
1708194,2017-08-19,4,88.5117263512927,5.0,16.9375,11.0,63,0,33,8,6,0,3
1708204,2017-08-20,4,177.591810776184,6.0,16.0125,10.0,61,0,33,8,7,0,3
1708214,2017-08-21,4,116.218577478867,7.0,17.2,15.0,61,0,34,8,1,0,3
1708224,2017-08-22,4,121.055352670959,4.0,17.6125,11.0,21,0,34,8,2,0,3
1708234,2017-08-23,4,111.127810160075,0.0,19.4375,9.0,5,0,34,8,3,0,3
1708244,2017-08-24,4,81.5352495021915,3.0,19.4875,14.0,21,0,34,8,4,0,3
1708254,2017-08-25,4,74.8792539023913,3.0,19.7625,13.0,21,0,34,8,5,0,3
1708264,2017-08-26,4,84.5048268353206,4.0,19.525,7.0,0,0,34,8,6,0,3
1708274,2017-08-27,4,88.2407570500263,4.0,19.6625,13.0,21,0,34,8,7,0,3
1708284,2017-08-28,4,116.448376909258,4.0,20.5375,5.0,21,0,35,8,1,0,3
1708294,2017-08-29,4,93.7809909339894,0.0,24.6,9.0,21,0,35,8,2,0,3
1708304,2017-08-30,4,111.524579913385,6.0,20.0,11.0,61,0,35,8,3,0,3
1708314,2017-08-31,4,71.906687893883,7.0,14.8875,11.0,61,0,35,8,4,0,3
1709014,2017-09-01,4,82.3556040468453,4.0,17.3,7.0,61,0,35,9,5,0,3
1709024,2017-09-02,4,121.044999862051,4.0,16.525,8.0,21,0,35,9,6,0,3
1709034,2017-09-03,4,134.790944392661,3.0,17.4,7.0,0,0,35,9,7,0,3
1709044,2017-09-04,4,88.5114730873768,0.0,18.2875,10.0,0,0,36,9,1,0,3
1709054,2017-09-05,4,87.0102739579243,3.0,20.95,6.0,61,0,36,9,2,0,3
1709064,2017-09-06,4,76.5335983552829,7.0,18.2,17.0,63,0,36,9,3,0,3
1709074,2017-09-07,4,92.2892966010378,5.0,17.2875,16.0,21,0,36,9,4,0,3
1709084,2017-09-08,4,88.6683492059348,7.0,14.9375,10.0,61,0,36,9,5,0,3
1709094,2017-09-09,4,102.169117654378,7.0,15.025,9.0,61,0,36,9,6,0,3
1709104,2017-09-10,4,123.058047573276,2.0,17.65,11.0,0,0,36,9,7,0,3
1709114,2017-09-11,4,87.0859633017978,3.0,17.8625,11.0,21,0,37,9,1,0,3
1709124,2017-09-12,4,103.90785263473,5.0,16.1,12.0,21,0,37,9,2,0,3
1709134,2017-09-13,4,99.1512886820295,7.0,13.3375,20.0,63,0,37,9,3,0,3
1709144,2017-09-14,4,96.0196430549054,7.0,13.2375,13.0,61,0,37,9,4,0,3
1709154,2017-09-15,4,83.1030772087039,6.0,14.425,11.0,21,0,37,9,5,0,3
1709164,2017-09-16,4,114.27823433352,8.0,11.9125,6.0,61,0,37,9,6,0,3
1709174,2017-09-17,4,164.495712817907,7.0,15.25,7.0,61,0,37,9,7,0,3
1709184,2017-09-18,4,112.819459460053,2.0,15.075,4.0,0,0,38,9,1,0,3
1709194,2017-09-19,4,96.1737438086227,5.0,14.3875,8.0,65,0,38,9,2,0,3
1709204,2017-09-20,4,90.6379930185149,7.0,14.225,10.0,61,0,38,9,3,0,3
1709214,2017-09-21,4,87.4565566491421,4.0,16.9625,7.0,10,0,38,9,4,0,3
1709224,2017-09-22,4,124.437971009734,1.0,15.5875,8.0,0,0,38,9,5,0,4
1709234,2017-09-23,4,115.424979093864,0.0,15.85,9.0,0,0,38,9,6,0,4
1709244,2017-09-24,4,127.401678704986,7.0,15.8125,9.0,53,0,38,9,7,0,4
1709254,2017-09-25,4,74.3141459605716,6.0,16.225,15.0,21,0,39,9,1,0,4
1709264,2017-09-26,4,94.6818951864422,7.0,15.725,12.0,10,0,39,9,2,0,4
1709274,2017-09-27,4,133.989626407905,7.0,16.575,10.0,61,0,39,9,3,0,4
1709284,2017-09-28,4,82.4398329280654,7.0,15.1125,7.0,21,0,39,9,4,0,4
1709294,2017-09-29,4,71.2151385609368,2.0,19.1,6.0,10,0,39,9,5,0,4
1709304,2017-09-30,4,112.086476181802,7.0,15.1125,6.0,61,0,39,9,6,0,4
1710014,2017-10-01,4,119.721159552674,2.0,16.2875,6.0,61,0,39,10,7,0,4
1710024,2017-10-02,4,126.071295121593,6.0,15.15,13.0,61,0,40,10,1,0,4
1710034,2017-10-03,4,101.792055481683,5.0,14.2625,14.0,61,0,40,10,2,0,4
1710044,2017-10-04,4,115.678569385776,3.0,14.1375,13.0,0,0,40,10,3,0,4
1710054,2017-10-05,4,70.4858285269834,2.0,14.0125,13.0,0,0,40,10,4,0,4
1710064,2017-10-06,4,103.16144725653,1.0,13.8875,13.0,3,0,40,10,5,0,4
1710074,2017-10-07,4,103.650210918019,7.0,10.65,10.0,61,0,40,10,6,0,4
1710084,2017-10-08,4,118.938664337959,0.0,12.025,12.0,5,0,40,10,7,0,4
1710094,2017-10-09,4,76.1177358620485,5.0,12.475,8.0,20,0,41,10,1,0,4
1710104,2017-10-10,4,110.661209951436,7.0,14.05,9.0,63,0,41,10,2,0,4
1710114,2017-10-11,4,90.6871368907518,7.0,14.6375,12.0,63,0,41,10,3,0,4
1710124,2017-10-12,4,109.42439769063,6.0,13.1875,24.0,21,0,41,10,4,0,4
1710134,2017-10-13,4,96.1391372363473,6.0,14.1625,8.0,10,0,41,10,5,0,4
1710144,2017-10-14,4,105.880424204381,8.0,15.7625,12.0,61,0,41,10,6,0,4
1710154,2017-10-15,4,110.59613031501,2.0,17.8125,5.0,28,0,41,10,7,0,4
1710164,2017-10-16,4,65.28304080857,5.0,17.9375,7.0,10,0,42,10,1,0,4
1710174,2017-10-17,4,99.9413715060664,7.0,14.725,13.0,61,0,42,10,2,0,4
1710184,2017-10-18,4,73.6351679261642,4.0,14.8125,6.0,0,0,42,10,3,0,4
1710194,2017-10-19,4,88.9842612034695,6.0,14.85,9.0,10,0,42,10,4,0,4
1710204,2017-10-20,4,88.789735684959,7.0,14.175,6.0,61,0,42,10,5,0,4
1710214,2017-10-21,4,71.9549799025099,7.0,13.0375,6.0,61,0,42,10,6,0,4
1710224,2017-10-22,4,141.570674941224,7.0,11.025,7.0,61,0,42,10,7,0,4
1710244,2017-10-24,4,75.4340794492615,7.0,11.925,8.0,61,0,43,10,2,0,4
1710254,2017-10-25,4,75.9440236567326,7.0,14.225,16.0,61,0,43,10,3,0,4
1710264,2017-10-26,4,69.2166148870859,5.0,13.475,12.0,61,0,43,10,4,0,4
1710274,2017-10-27,4,84.9729009630813,4.0,11.95,13.0,61,0,43,10,5,0,4
1710284,2017-10-28,4,84.7181597046104,7.0,11.2125,17.0,61,0,43,10,6,0,4
1710294,2017-10-29,4,188.060080793949,2.0,9.9,20.0,21,0,43,10,7,0,4
1710304,2017-10-30,4,112.065132966806,,,,61,0,44,10,1,0,4
1711014,2017-11-01,4,98.0318713367873,,,,61,0,44,11,3,0,4
1711024,2017-11-02,4,88.1013345443344,3.0,11.6875,13.0,61,0,44,11,4,0,4
1711034,2017-11-03,4,106.096523245485,,,,61,0,44,11,5,0,4
1711044,2017-11-04,4,109.222501265096,4.0,10.2625,5.0,61,0,44,11,6,0,4
1711054,2017-11-05,4,124.299324033764,4.0,9.8,8.0,61,0,44,11,7,0,4
1711064,2017-11-06,4,111.788238328584,,,,61,0,45,11,1,0,4
1711074,2017-11-07,4,86.9727880092749,5.0,6.7875,5.0,61,0,45,11,2,0,4
1711084,2017-11-08,4,57.4307648731101,5.0,8.625,9.0,61,0,45,11,3,0,4
1612115,2016-12-11,5,263.596298985189,7.0,7.1875,7.0,61,0,49,12,7,0,4
1612125,2016-12-12,5,139.544487412734,7.0,4.875,4.0,61,0,50,12,1,0,4
1612135,2016-12-13,5,167.907720101753,7.0,6.285714,5.0,10,0,50,12,2,0,4
1612145,2016-12-14,5,151.302391065882,7.0,4.625,6.0,45,0,50,12,3,0,4
1612155,2016-12-15,5,160.830814816579,7.0,0.0,8.0,49,0,50,12,4,0,4
1612165,2016-12-16,5,182.735378148739,8.0,-1.0,5.0,10,0,50,12,5,0,4
1612185,2016-12-18,5,304.116504309465,7.0,7.0,8.0,0,0,50,12,7,0,4
1612195,2016-12-19,5,142.177817455165,8.0,5.75,4.0,0,0,51,12,1,0,4
1612205,2016-12-20,5,195.208051721907,8.0,1.5,7.0,10,0,51,12,2,0,4
1612215,2016-12-21,5,190.449251582024,6.0,3.625,10.0,10,0,51,12,3,0,4
1612225,2016-12-22,5,230.090005850979,7.0,5.25,8.0,61,0,51,12,4,0,1
1612235,2016-12-23,5,187.041433421959,7.0,6.375,9.0,10,0,51,12,5,0,1
1612245,2016-12-24,5,223.415195457351,6.0,6.125,14.0,95,0,51,12,6,0,1
1612275,2016-12-27,5,264.133101710094,6.0,8.25,21.0,61,0,52,12,2,0,1
1612285,2016-12-28,5,250.057179010162,4.0,7.125,12.0,0,0,52,12,3,0,1
1612295,2016-12-29,5,229.50561195356,3.0,3.75,11.0,10,0,52,12,4,0,1
1612305,2016-12-30,5,414.932011356758,4.0,1.75,10.0,10,0,52,12,5,0,1
1612315,2016-12-31,5,1705.14420496386,7.0,4.875,13.0,28,0,52,12,6,0,1
1701025,2017-01-02,5,274.034203659944,3.0,1.625,8.0,0,0,1,1,1,0,1
1701035,2017-01-03,5,245.081683850067,7.0,6.0,16.0,61,0,1,1,2,0,1
1701045,2017-01-04,5,281.903440110745,4.0,4.0,19.0,20,0,1,1,3,0,1
1701055,2017-01-05,5,324.891360318795,4.0,-2.875,15.0,0,0,1,1,4,0,1
1701065,2017-01-06,5,328.627657201091,1.0,-4.25,6.0,61,0,1,1,5,0,1
1701075,2017-01-07,5,266.498427552309,8.0,-0.5,11.0,71,0,1,1,6,0,1
1701085,2017-01-08,5,205.527279466295,8.0,2.25,4.0,10,0,1,1,7,0,1
1701095,2017-01-09,5,169.571265441278,8.0,2.5,6.0,20,0,2,1,1,0,1
1701105,2017-01-10,5,203.078663452626,7.0,2.625,9.0,10,0,2,1,2,0,1
1701115,2017-01-11,5,191.103238450091,7.0,4.625,15.0,61,0,2,1,3,0,1
1701125,2017-01-12,5,172.807199887607,4.0,4.5,16.0,61,0,2,1,4,0,1
1701135,2017-01-13,5,250.100370325241,3.0,3.125,7.0,61,0,2,1,5,0,1
1701145,2017-01-14,5,281.035649119377,2.0,1.75,10.0,61,0,2,1,6,0,1
1701155,2017-01-15,5,324.290621664852,5.0,1.375,10.0,71,0,2,1,7,0,1
1701165,2017-01-16,5,209.248418962616,0.0,0.25,9.0,0,0,3,1,1,0,1
1701175,2017-01-17,5,179.153676006878,7.0,0.5,4.0,10,0,3,1,2,0,1
1701185,2017-01-18,5,237.62827116827,7.0,0.125,8.0,20,0,3,1,3,0,1
1701195,2017-01-19,5,203.847604046575,8.0,1.5,8.0,61,0,3,1,4,0,1
1701205,2017-01-20,5,194.750787927686,8.0,3.625,5.0,21,0,3,1,5,0,1
1701215,2017-01-21,5,228.950555168268,7.0,5.75,5.0,10,0,3,1,6,0,1
1701225,2017-01-22,5,274.515010154733,8.0,1.375,5.0,10,0,3,1,7,0,1
1701235,2017-01-23,5,227.684752239204,7.0,1.125,8.0,10,0,4,1,1,0,1
1701245,2017-01-24,5,232.618667163025,7.0,1.875,8.0,45,0,4,1,2,0,1
1701255,2017-01-25,5,221.039472266449,7.0,-1.25,6.0,49,0,4,1,3,0,1
1701265,2017-01-26,5,255.782068916167,6.0,1.0,7.0,10,0,4,1,4,0,1
1701275,2017-01-27,5,234.634393133873,0.0,2.142857,7.0,5,0,4,1,5,0,1
1701285,2017-01-28,5,332.611346798779,1.0,2.875,5.0,5,0,4,1,6,0,1
1701295,2017-01-29,5,221.019629284822,7.0,4.75,8.0,61,0,4,1,7,0,1
1701305,2017-01-30,5,236.006377891823,7.0,2.625,13.0,61,0,5,1,1,0,1
1701315,2017-01-31,5,213.403139400616,7.0,3.125,15.0,10,0,5,1,2,0,1
1702015,2017-02-01,5,241.547252007214,7.0,1.125,8.0,20,0,5,2,3,0,1
1702025,2017-02-02,5,191.633105336455,7.0,1.75,6.0,61,0,5,2,4,0,1
1702035,2017-02-03,5,220.640999608196,7.0,1.625,6.0,45,0,5,2,5,0,1
1702045,2017-02-04,5,266.821574321585,7.0,5.75,6.0,61,0,5,2,6,0,1
1702055,2017-02-05,5,244.404283981917,8.0,2.0,10.0,61,0,5,2,7,0,1
1702065,2017-02-06,5,220.574521924832,7.0,2.5,12.0,61,0,6,2,1,0,1
1702075,2017-02-07,5,250.869064544005,7.0,0.0,12.0,77,0,6,2,2,0,1
1702085,2017-02-08,5,233.337060178352,8.0,-2.0,8.0,77,0,6,2,3,0,1
1702095,2017-02-09,5,244.597694878654,8.0,-2.125,11.0,22,0,6,2,4,0,1
1702105,2017-02-10,5,291.991357923282,7.0,-1.75,16.0,10,0,6,2,5,0,1
1702115,2017-02-11,5,265.755181023214,7.0,0.0,17.0,0,0,6,2,6,0,1
1702125,2017-02-12,5,254.571688425132,8.0,0.375,17.0,10,0,6,2,7,0,1
1702135,2017-02-13,5,248.698683073908,0.0,-0.25,10.0,10,0,7,2,1,0,1
1702145,2017-02-14,5,241.414722898101,2.0,-0.75,8.0,49,0,7,2,2,0,1
1702155,2017-02-15,5,283.280374872234,0.0,5.875,4.0,5,0,7,2,3,0,1
1702165,2017-02-16,5,290.37633456587,7.0,6.25,10.0,61,0,7,2,4,0,1
1702175,2017-02-17,5,279.376992517433,7.0,6.0,9.0,61,0,7,2,5,0,1
1702185,2017-02-18,5,470.50884355386,7.0,4.625,12.0,20,0,7,2,6,0,1
1702195,2017-02-19,5,314.345356595209,7.0,5.625,8.0,61,0,7,2,7,0,1
1702205,2017-02-20,5,172.609783679393,7.0,8.0,16.0,61,0,8,2,1,0,1
1702215,2017-02-21,5,216.340216270472,6.0,7.625,18.0,61,0,8,2,2,0,1
1702225,2017-02-22,5,193.68895968633,6.0,7.375,20.0,61,0,8,2,3,0,1
1702235,2017-02-23,5,270.503133269846,7.0,4.375,22.0,63,0,8,2,4,0,1
1702245,2017-02-24,5,316.95394111832,1.0,4.125,15.0,21,0,8,2,5,0,1
1702255,2017-02-25,5,234.921803571215,7.0,3.375,12.0,61,0,8,2,6,0,1
1702265,2017-02-26,5,285.771133555259,7.0,7.5,11.0,61,0,8,2,7,0,1
1702275,2017-02-27,5,225.788574192508,8.0,10.75,11.0,61,0,9,2,1,0,1
1702285,2017-02-28,5,217.112882821244,6.0,6.0,15.0,21,0,9,2,2,0,1
1703015,2017-03-01,5,184.419259396229,6.0,5.0,14.0,63,0,9,3,3,0,1
1703025,2017-03-02,5,208.162352876757,3.0,6.5,16.0,21,0,9,3,4,0,1
1703035,2017-03-03,5,233.433296191023,2.0,8.375,10.0,0,0,9,3,5,0,1
1703045,2017-03-04,5,244.654903697285,6.0,9.125,5.0,5,0,9,3,6,0,1
1703055,2017-03-05,5,237.230130489581,7.0,7.375,12.0,61,0,9,3,7,0,1
1703065,2017-03-06,5,237.36778410527,8.0,3.75,17.0,0,0,10,3,1,0,1
1703075,2017-03-07,5,221.073127599374,7.0,1.75,7.0,20,0,10,3,2,0,1
1703085,2017-03-08,5,172.894375808564,6.0,5.75,9.0,61,0,10,3,3,0,1
1703095,2017-03-09,5,201.981974396535,7.0,7.375,8.0,21,0,10,3,4,0,1
1703105,2017-03-10,5,220.561031064227,4.0,8.75,16.0,0,0,10,3,5,0,1
1703115,2017-03-11,5,270.40812557297,2.0,7.75,9.0,0,0,10,3,6,0,1
1703125,2017-03-12,5,314.763402436625,6.0,6.375,9.0,61,0,10,3,7,0,1
1703135,2017-03-13,5,172.62499140603,7.0,6.625,7.0,5,0,11,3,1,0,1
1703145,2017-03-14,5,231.454950724527,6.0,10.5,13.0,0,0,11,3,2,0,1
1703155,2017-03-15,5,228.879500278325,0.0,9.25,16.0,5,0,11,3,3,0,1
1703165,2017-03-16,5,213.804929252107,5.0,11.75,9.0,0,0,11,3,4,0,1
1703175,2017-03-17,5,190.177419969815,6.0,6.75,18.0,63,0,11,3,5,0,1
1703185,2017-03-18,5,241.153245549975,5.0,6.875,22.0,21,0,11,3,6,0,1
1703195,2017-03-19,5,229.126982582804,8.0,3.875,9.0,79,0,11,3,7,0,1
1703205,2017-03-20,5,183.265133200934,7.0,10.25,8.0,61,0,12,3,1,0,1
1703215,2017-03-21,5,216.705423653414,5.0,8.75,20.0,21,0,12,3,2,0,2
1703225,2017-03-22,5,185.865995045763,0.0,10.75,11.0,0,0,12,3,3,0,2
1703235,2017-03-23,5,199.236085328032,4.0,8.125,11.0,61,0,12,3,4,0,2
1703245,2017-03-24,5,228.995269827416,0.0,10.5,7.0,0,0,12,3,5,0,2
1703255,2017-03-25,5,244.607027290376,3.0,9.875,12.0,0,0,12,3,6,0,2
1703265,2017-03-26,5,303.304688462581,3.0,9.375,7.0,0,0,12,3,7,0,2
1703275,2017-03-27,5,178.202716912645,0.0,12.5,11.0,10,0,13,3,1,0,2
1703285,2017-03-28,5,249.305527280316,0.0,13.875,7.0,0,0,13,3,2,0,2
1703295,2017-03-29,5,193.830407363375,8.0,10.0,13.0,21,0,13,3,3,0,2
1703305,2017-03-30,5,167.77991292989,7.0,16.0,12.0,61,0,13,3,4,0,2
1703315,2017-03-31,5,180.482561633309,0.0,19.75,7.0,61,0,13,3,5,0,2
1704015,2017-04-01,5,264.587214218339,2.0,15.75,7.0,0,0,13,4,6,0,2
1704025,2017-04-02,5,219.222337561653,2.0,13.375,13.0,0,0,13,4,7,0,2
1704035,2017-04-03,5,235.099445841678,2.0,10.375,8.0,61,0,14,4,1,0,2
1704045,2017-04-04,5,219.879218705795,2.0,12.625,8.0,0,0,14,4,2,0,2
1704055,2017-04-05,5,227.038400118995,5.0,9.875,18.0,21,0,14,4,3,0,2
1704065,2017-04-06,5,232.449965037292,6.0,10.0,17.0,0,0,14,4,4,0,2
1704075,2017-04-07,5,208.319733804666,6.0,11.125,18.0,20,0,14,4,5,0,2
1704085,2017-04-08,5,265.698214966476,7.0,10.875,12.0,61,0,14,4,6,0,2
1704095,2017-04-09,5,315.664491628115,0.0,16.0,9.0,5,0,14,4,7,0,2
1704105,2017-04-10,5,280.038959302124,7.0,9.5,19.0,21,0,15,4,1,0,2
1704115,2017-04-11,5,246.583597789097,5.0,8.75,18.0,21,0,15,4,2,0,2
1704125,2017-04-12,5,256.331781657731,7.0,8.75,13.0,61,0,15,4,3,0,2
1704135,2017-04-13,5,318.637385965497,7.0,9.0,18.0,61,0,15,4,4,0,2
1704155,2017-04-15,5,397.745140653693,6.0,8.125,23.0,63,0,15,4,6,0,2
1704165,2017-04-16,5,313.891825934988,7.0,6.875,7.0,61,0,15,4,7,0,2
1704175,2017-04-17,5,240.216709575721,6.0,6.25,10.0,61,0,16,4,1,0,2
1704185,2017-04-18,5,240.477901761706,4.0,5.625,15.0,21,0,16,4,2,0,2
1704195,2017-04-19,5,196.166067711426,0.0,6.375,10.0,0,0,16,4,3,0,2
1704205,2017-04-20,5,277.746872210764,7.0,8.25,12.0,21,0,16,4,4,0,2
1704215,2017-04-21,5,276.640745350247,7.0,11.875,19.0,61,0,16,4,5,0,2
1704225,2017-04-22,5,280.107585712671,5.0,7.5,21.0,61,0,16,4,6,0,2
1704235,2017-04-23,5,254.801005051949,4.0,7.875,20.0,21,0,16,4,7,0,2
1704245,2017-04-24,5,173.138734794459,7.0,8.875,17.0,63,0,17,4,1,0,2
1704255,2017-04-25,5,195.820793331953,5.0,5.5,15.0,69,0,17,4,2,0,2
1704265,2017-04-26,5,217.400706247577,6.0,7.625,7.0,61,0,17,4,3,0,2
1704275,2017-04-27,5,193.571932122309,6.0,8.625,13.0,61,0,17,4,4,0,2
1704285,2017-04-28,5,239.965767752371,7.0,8.625,10.0,61,0,17,4,5,0,2
1704295,2017-04-29,5,265.652130449406,4.0,7.125,9.0,61,0,17,4,6,0,2
1704305,2017-04-30,5,376.406197015406,1.0,11.875,12.0,0,0,17,4,7,0,2
1705025,2017-05-02,5,224.460397977675,2.0,10.875,21.0,5,0,18,5,2,0,2
1705035,2017-05-03,5,219.050576291744,3.0,11.25,20.0,5,0,18,5,3,0,2
1705045,2017-05-04,5,211.614338282333,7.0,10.625,19.0,0,0,18,5,4,0,2
1705055,2017-05-05,5,257.727004746732,7.0,8.25,15.0,61,0,18,5,5,0,2
1705065,2017-05-06,5,293.926963855473,7.0,11.0,7.0,0,0,18,5,6,0,2
1705075,2017-05-07,5,240.382069263125,0.0,17.125,9.0,0,0,18,5,7,0,2
1705085,2017-05-08,5,332.676745659594,1.0,9.75,19.0,5,0,19,5,1,0,2
1705095,2017-05-09,5,289.719168140822,4.0,10.0,12.0,21,0,19,5,2,0,2
1705105,2017-05-10,5,313.401810139784,7.0,9.25,11.0,61,0,19,5,3,0,2
1705115,2017-05-11,5,267.482152244043,0.0,13.375,14.0,21,0,19,5,4,0,2
1705125,2017-05-12,5,327.994030360722,7.0,12.75,13.0,61,0,19,5,5,0,2
1705135,2017-05-13,5,337.812900050452,6.0,17.875,6.0,21,0,19,5,6,0,2
1705145,2017-05-14,5,298.516009685069,2.0,18.75,12.0,0,0,19,5,7,0,2
1705155,2017-05-15,5,248.364264375988,3.0,17.375,9.0,0,0,20,5,1,0,2
1705165,2017-05-16,5,286.537288730474,7.0,14.125,8.0,61,0,20,5,2,0,2
1705175,2017-05-17,5,180.530192458298,6.0,23.125,7.0,21,0,20,5,3,0,2
1705185,2017-05-18,5,220.51358813854,4.0,23.125,12.0,21,0,20,5,4,0,2
1705195,2017-05-19,5,253.202977700598,6.0,17.375,7.0,21,0,20,5,5,0,2
1705205,2017-05-20,5,330.116910689343,4.0,16.0,12.0,21,0,20,5,6,0,2
1705215,2017-05-21,5,317.49470665019,1.0,18.625,12.0,21,0,20,5,7,0,2
1705225,2017-05-22,5,230.090365674046,0.0,17.75,9.0,61,0,21,5,1,0,2
1705235,2017-05-23,5,244.051421992994,4.0,22.125,15.0,95,0,21,5,2,0,2
1705245,2017-05-24,5,249.8950638071,3.0,17.125,18.0,0,0,21,5,3,0,2
1705255,2017-05-25,5,317.404836481468,2.0,18.875,12.0,61,0,21,5,4,0,2
1705265,2017-05-26,5,225.010073250424,0.0,20.75,6.0,0,0,21,5,5,0,2
1705275,2017-05-27,5,298.641514720536,0.0,24.75,7.0,61,0,21,5,6,0,2
1705285,2017-05-28,5,280.801005123022,1.0,22.375,14.0,61,0,21,5,7,0,2
1705295,2017-05-29,5,218.340098437627,5.0,18.75,7.0,0,0,22,5,1,0,2
1705305,2017-05-30,5,256.922058941524,6.0,20.5,14.0,5,0,22,5,2,0,2
1705315,2017-05-31,5,250.903481555561,5.0,15.5,18.0,5,0,22,5,3,0,2
1706015,2017-06-01,5,257.53068125839,0.0,17.375,12.0,5,0,22,6,4,0,2
1706025,2017-06-02,5,219.892781359991,0.0,20.25,9.0,5,0,22,6,5,0,2
1706035,2017-06-03,5,341.219951593786,7.0,17.5,5.0,61,0,22,6,6,0,2
1706045,2017-06-04,5,282.766379717761,5.0,17.125,14.0,61,0,22,6,7,0,2
1706055,2017-06-05,5,305.044021088221,1.0,20.125,9.0,0,0,23,6,1,0,2
1706065,2017-06-06,5,230.088051311499,4.0,21.625,10.0,61,0,23,6,2,0,2
1706075,2017-06-07,5,199.147542181916,7.0,12.25,14.0,63,0,23,6,3,0,2
1706085,2017-06-08,5,248.667270223624,7.0,14.875,8.0,61,0,23,6,4,0,2
1706095,2017-06-09,5,252.167271175662,6.0,20.25,14.0,95,0,23,6,5,0,2
1706105,2017-06-10,5,295.925237566685,5.0,19.25,10.0,0,0,23,6,6,0,2
1706115,2017-06-11,5,218.900286398773,2.0,25.0,11.0,61,0,23,6,7,0,2
1706125,2017-06-12,5,224.860256662599,7.0,16.25,16.0,61,0,24,6,1,0,2
1706135,2017-06-13,5,251.89343554553,6.0,16.125,16.0,21,0,24,6,2,0,2
1706145,2017-06-14,5,241.878666670142,7.0,19.125,9.0,21,0,24,6,3,0,2
1706155,2017-06-15,5,239.393849321219,3.0,22.75,6.0,21,0,24,6,4,0,2
1706165,2017-06-16,5,357.991437584472,5.0,17.375,20.0,21,0,24,6,5,0,2
1706175,2017-06-17,5,352.506179682214,0.0,20.125,15.0,0,1,24,6,6,0,2
1706185,2017-06-18,5,216.356703017971,2.0,24.25,9.0,21,1,24,6,7,0,2
1706195,2017-06-19,5,266.040845002576,1.0,25.375,7.0,0,1,25,6,1,0,2
1706205,2017-06-20,5,239.596188002166,0.0,20.75,12.0,0,1,25,6,2,0,2
1706215,2017-06-21,5,232.925986116455,3.0,18.75,10.0,61,1,25,6,3,0,2
1706225,2017-06-22,5,231.444516999084,3.0,20.25,10.0,95,1,25,6,4,0,3
1706235,2017-06-23,5,335.567446461642,7.0,17.25,14.0,61,1,25,6,5,0,3
1706245,2017-06-24,5,448.004437068748,6.0,17.875,19.0,61,1,25,6,6,0,3
1706255,2017-06-25,5,305.520160355371,7.0,17.25,16.0,20,1,25,6,7,0,3
1706265,2017-06-26,5,270.978865267527,3.0,17.375,16.0,21,0,26,6,1,0,3
1706275,2017-06-27,5,233.934559868307,3.0,16.375,9.0,21,0,26,6,2,0,3
1706285,2017-06-28,5,205.983447305846,6.0,19.75,18.0,21,0,26,6,3,0,3
1706295,2017-06-29,5,275.570722936418,7.0,17.875,8.0,61,0,26,6,4,0,3
1706305,2017-06-30,5,276.906279043165,7.0,14.875,11.0,63,0,26,6,5,0,3
1707015,2017-07-01,5,263.834203280722,7.0,17.625,10.0,21,0,26,7,6,0,3
1707025,2017-07-02,5,258.691508842531,7.0,17.125,18.0,21,0,26,7,7,0,3
1707035,2017-07-03,5,265.352384049741,7.0,18.625,14.0,95,0,27,7,1,0,3
1707055,2017-07-05,5,283.910217712057,2.0,19.0,9.0,5,0,27,7,3,0,3
1707065,2017-07-06,5,261.128792847111,0.0,18.375,8.0,5,0,27,7,4,0,3
